12.3481869565 26.8436822576 16.2139254082 27.5062835851 35.1480898301 26.2816980329 28.4008230455 56.7657316362 23.7873074591 19.6767085064 0.3608503983 31.3208009663 13.8455335215 6.3425420010 12.5056878089 4.5228603328 12.8387495002 9.0421668260 23.3466991138 9.9076253209
40.3954504097 13.7947090022 12.9849686305 11.1405181692 36.1892695371 17.3461209050 19.8632203763 21.1490391696 11.8107967012 7.9226950377 41.6172175085 27.6943808709 82.9355071311 31.8474851264 2.2165295922 7.9275659080 6.1407609893 24.3562905251 23.2636845385 23.4097423789
38.4604864352 34.9402131352 21.8644448015 27.9490119908 184.1134548557 185.1206351462 157.6429137797 111.9532825632 55.2056824415 11.3742033812 0.0511507801 133.9354306893 26.3256588657 12.8579553775 22.5619670644 3.9709399004 10.6114858573 15.7265402226 159.8383044517 20.5021907681
16.7928980108 9.1880266235 23.4679791910 35.9357004093 56.0305974509 16.7995585207 21.8574231944 22.8997665149 2.7286875948 22.4671756115 231.9812549800 10.2061627630 49.7892457674 23.1655899111 3.7261910622 5.5762513751 14.0631419944 41.8565186438 20.5249196135 2.9488632750
0.0502976267 0.7343983740 7.1147902571 17.1437574312 8.5282194463 15.1775185748 8.7368914705 9.1494371028 0.0503004966 7.9982135396 0.0502976267 2.2627769622 19.8347931637 0.0502976267 0.1317084623 0.0502976267 6.8365712248 0.0502976268 16.0047902412 0.0502976267
24.8884185777 68.2633065016 22.3740658460 19.2717825382 60.7742067342 35.5180396854 28.9147600470 29.2770237578 191.6416995782 12.7958843102 0.3633027235 71.9852833235 39.3576644423 15.2712057633 68.8613292450 21.5522494294 45.2192351560 6.1752960323 44.5731500472 44.9280487685
111.9899627146 99.9750035370 223.3607568718 57.0598407660 50.8530674651 51.8266861071 37.0166097056 28.4607050068 111.4851903262 16.4278322951 15.7740043107 136.9331920777 184.1941179988 83.9346645346 82.0158205820 46.8135109617 222.5028520908 36.4844269614 60.2292397382 151.6684684560
41.9233735675 27.3895095343 21.3007321071 49.3805874814 116.4712925882 54.3803911434 64.6812841044 44.2066715618 16.1377390523 16.3655784497 59.4391112751 55.0169999547 35.8786302032 46.9076614325 3.0854566677 3.5634366520 8.2138999546 30.7317304150 49.0649669574 12.8668994048
13.5491620863 6.7613894577 21.7613985765 3.1331306174 69.8083188375 36.5925201125 21.6816434367 25.4554009360 12.7364000426 0.5365550736 0.7701341866 30.2874951707 19.8817494817 2.4553627633 1.6286609687 0.0564221141 7.9734786738 4.0712594180 48.9839436146 3.8815269389
132.9303187440 107.4385705486 77.5406838819 84.6535019061 225.9544410503 173.0460451797 177.6967807905 165.2280625285 135.7306210545 102.1643625459 68.3824820341 164.3733932425 101.1663916772 96.7925290836 89.1331442276 87.5925294664 65.2120881334 99.1256121045 149.5207001319 77.3236941759
120.3568227562 22.6433193851 38.6230424085 10.6850267358 188.6320799649 124.3760806735 124.4201642213 65.3275254094 46.4656484254 16.7857834656 51.0172633892 103.1559771792 29.3507425168 22.5179186262 16.1495145534 11.0498470673 20.1802117883 56.2307414913 132.4914113809 44.5468310689
366.8699192758 350.0508335151 505.3561539878 188.4194058399 173.9595022415 253.1046809605 218.8770919153 128.4201074338 295.8329481220 138.6229649410 730.1480100165 369.0899537585 258.6917734263 203.0209844241 394.6263160597 137.8276919661 495.4498343668 358.8591207655 424.8454910232 733.9331684680
16.2546743280 32.3262615844 16.9701002982 13.2611359422 67.5360423658 101.3023411354 72.6724359754 64.7494199739 85.1942188923 10.6997420208 0.0502976266 65.7698325114 5.4793963305 5.0407168653 50.8255605877 8.9983652347 20.1879672956 10.0778940875 99.2279264101 15.3816230417
118.8806453784 86.4211535717 17.0392458428 16.4439226649 65.8885965117 202.3143841706 256.0145344936 85.4620442429 149.8656747780 39.1819570481 10.6680228882 133.7029820516 14.7690431717 29.0670640817 219.0931161293 80.1622533211 22.9679839969 71.5891679725 223.9894377886 255.4847224030
1.3689382614 8.7808784353 0.0502978733 0.0502976266 11.6801689562 42.6353591372 23.1569944058 14.2079615214 62.2508097599 0.0502976266 0.0502976263 20.9891364657 0.9457986901 0.0502976266 29.4219183854 2.9470909750 3.4672432755 0.0502976266 24.1251152338 19.7267529987
22.6212401335 91.8310728733 40.0199226221 10.4095207800 45.5574974725 207.6991876517 92.0246650251 71.8124922824 206.1408624306 11.3078736873 0.0502976264 153.7890222180 6.8127592854 2.7513286075 177.2562896245 8.5700483495 31.2585870078 3.5522807404 131.9703739147 77.5706301744
8.3428073592 20.5314693512 18.5818211367 18.2895663523 6.0964858778 6.7892628457 6.5521919091 11.3877691284 39.3839946896 7.3712795422 39.6289005484 11.5290381477 74.6712446139 14.1684123763 46.9388123639 125.7593096432 53.6383065089 6.6105117930 6.7553792553 33.9793890644
151.0276705385 30.8806458789 33.2281340545 39.4076357573 207.9300589321 255.3552999056 249.2643853945 164.2471198216 60.7916020702 61.9902802442 20.1164916778 124.9882809512 33.0789986911 43.8082678442 43.4633138188 38.3508896728 15.4433596273 99.4346725559 188.2543282378 39.9445168330
115.0648360937 63.6204127166 63.3368327549 51.2799339501 141.4090281456 177.1287169914 132.7291696084 74.2279315178 70.3509878749 27.1891369531 20.2246058201 148.0252144729 43.9902010922 30.1159369504 38.6594602253 17.4328900342 55.2976276318 62.2402835099 200.5867787672 88.0959673969
40.4857389439 22.9649608646 85.9979140265 19.1067272771 31.5696871137 68.3536959053 36.1106570969 21.7280292310 26.7829147438 10.5128781139 6.1200675810 59.0831351194 32.6359391291 19.1597526775 14.3888169777 6.2250646349 52.1583756736 25.5493096493 37.0492513149 38.0230364331
0.0502976267 20.3557979173 20.5587674533 0.0519689965 0.0502976268 5.6937046281 0.0502976268 0.0502976268 9.0456529660 0.0502976269 0.0502976266 0.7365310123 2.7209764688 0.0502976267 14.2643135337 0.1089883628 61.9570185389 0.0502976267 0.0504839300 16.0593676855
16.4412206345 8.4899419542 4.3081398449 10.2780424818 53.0286102526 43.7931989356 38.2293320042 28.2519247371 32.2234105676 7.1196573869 0.1451607976 31.3612835183 3.4336329478 4.8769890745 8.8206669765 4.0284792942 4.5504309143 11.2409873123 35.1355812421 5.2492616302
11.5413066824 16.7951430492 83.9691696006 21.2197062853 27.7643244023 48.3690106117 22.4982305937 16.7873045349 31.6897278140 5.0272098168 0.0502976266 46.7645847513 20.1649952228 10.3617393838 18.8783973026 7.0362723449 101.2838958450 4.9204740337 21.3213035993 24.5628590063
0.0502976265 1.1196815512 21.0933387904 0.0502976264 0.0502976264 0.0502976265 0.0502976263 0.0502976264 21.6041133618 0.0502976264 0.0502976262 0.0502976265 0.0503084312 0.0502976264 125.8829274696 4.1723244024 249.6392750220 0.0502976263 0.0502976264 0.8404119620
1.4357043198 72.0307756939 140.1543142643 1.3931683979 0.0502976288 1.0248013938 0.0502976264 0.0502976264 288.9543825688 0.0506885083 0.0502976263 5.8674224856 10.4180142067 0.7523065301 918.1977186552 60.4563314996 1224.2529414029 0.0502976267 2.9517915305 61.8141029150
30.0287065508 2.6147248347 3.5851985180 13.0336534368 44.0253877396 14.7877998849 29.0741945366 55.5430657881 22.2275312586 65.9347919217 62.0513122516 12.4758309356 18.4596120411 17.4201786003 16.6277327839 80.7642899603 3.1657684181 33.1990792198 19.9657985603 2.0212952664
0.2137595347 0.0502976266 0.0502976264 0.0502976266 47.6079513340 4.3126941535 15.3620304333 37.7597508835 19.5405151599 0.6748700934 1.3192482049 1.2152733937 1.6281844755 0.0510595549 0.0502976318 12.9432121096 0.0502976264 0.0502976266 2.0253197853 0.0502976266
151.4024071538 34.4782830127 0.1223656052 21.7041457034 697.2189305320 213.5553685550 604.9989154907 431.5432867525 114.6969973472 103.4970660347 209.0998368779 129.3933606684 19.1701532906 71.3515800839 41.9125749435 60.3690534508 0.0598597086 91.3494743626 252.8254128172 19.2568801165
17.4625828496 58.7651860446 132.1221393035 18.2270692108 46.2636713411 172.5848767758 70.1977778977 40.6744444579 35.3108897633 11.2909167353 0.0502976265 71.4417571861 10.5247697969 6.1692563627 44.8929119703 1.9859649533 84.1574488563 14.6492567566 140.3247466816 35.9099879376
51.7358679837 7.0162494195 0.0808329913 13.7248652018 475.7107474465 172.2777584642 341.0941389527 282.3674253009 36.2952459148 40.3380005848 50.3700570080 64.6602938887 11.1425191740 23.7411071942 8.1352517932 11.2916495819 0.0502976812 44.3900724667 139.5305400438 4.0530314154
5.6139445229 0.0502976266 0.0502976267 0.0502976672 36.3083675421 18.6604444460 21.1294739526 22.7924160470 24.1465661539 0.0503166326 0.0502976265 13.0007190390 0.0502976927 0.0502976271 2.5009885761 1.7078811818 0.0502976266 0.2608455188 32.4316052070 0.0503001940
64.3019973044 2.7539761153 0.1780129409 8.5619705545 103.7006310583 85.6427152033 179.8237740480 133.0619430198 27.3336568901 43.1895362524 24.8966091206 33.5054968812 9.5693477642 14.7901005754 15.2479906461 49.0594521552 0.0502976277 47.4955087538 56.1463943181 4.6965412778
95.7413411598 384.7032462491 400.8838974431 165.3169077340 424.2661013509 555.4516836944 293.2930863916 340.2493832891 291.3610368306 96.9903570896 4.7586980727 428.3896730894 141.2886349394 70.3216962962 182.3148152073 29.2488784875 329.7163324586 73.4906731787 431.9558641329 141.2636454124
149.1503670480 47.6580821465 0.2750646413 5.0974570416 29.3391294234 41.5383474764 206.2902793005 49.4510021928 98.2901149409 62.5222484808 608.1223600679 36.9364342762 11.5276715332 54.2576500944 145.4681529241 513.0304411497 1.2533363157 164.2470264903 93.3800106630 345.1707763006
103.6947486748 66.7476059694 33.1065934802 19.3015756108 112.0481885335 172.1876927394 168.1653157366 81.9332106926 142.5265934755 25.6246304018 2.7409604458 146.8816900415 44.3984392234 25.2529644983 117.6052531219 53.6943725469 37.2169116404 40.0148197562 169.7112165799 185.1531693383
55.1883336887 47.9883684278 6.8853777822 1.0102637052 6.0809201230 41.4529594608 34.5621905562 12.2468796523 138.3597769708 9.6486236387 10.2318396334 34.1340355845 3.5320451374 6.8543768750 487.6558155071 108.0372488595 15.0988621390 19.1833540853 45.5017906572 97.3528900231
57.5082473329 143.2026187084 104.0520120446 16.2436347862 124.4332511882 282.1064780560 130.8146856598 53.2950416377 74.8771982068 1.9756571437 0.0502976264 260.9601155073 16.1194914016 8.9216132183 27.1590742869 0.1325084231 52.3771471147 9.7889934800 257.1030495268 126.8848371579
165.1145665235 170.4417310748 181.2278412954 139.0975386062 167.0036865293 180.3051618761 160.7606823636 159.1436495812 189.3126852893 142.1537488732 123.2541122149 178.8016130262 150.7584024764 135.9585627890 174.5033336480 137.5319210826 189.8592153106 143.8536553366 181.4494366561 169.4744079541
75.1452331876 132.0435189897 116.7208414896 31.6291156960 18.5628918201 4.1029596911 8.2950944921 5.5404682372 35.0048499919 6.5785697534 420.1344910348 46.6718634275 116.3140382212 183.5820309705 6.2350444695 22.9617065141 103.1217933803 45.9237677213 17.3987886980 256.0388847214
3.5059638605 20.9498533280 11.0872414365 0.0502976264 0.0502976265 3.5230946587 0.0502976265 0.0502976264 38.0424521835 0.0502976263 0.0502976262 12.9690626642 1.6680928446 0.0502976264 71.0960156073 0.4679307869 35.7289139722 0.0502976264 3.4977717523 264.0671784013
29.4652214591 66.7997241668 8.9453506494 8.4787217426 36.3897482005 120.7622288438 102.0071105904 61.1290202000 108.6584256490 17.6728957746 0.0502976265 81.7668874131 6.5989793209 7.1266370904 169.6818443346 30.8920885789 14.5109529219 12.8379635329 96.0733520891 61.1585023225
77.0758704680 70.1186782963 61.8007096130 5.6480426192 16.5347669852 28.2475326201 26.9354685870 10.2530608312 229.3889617550 2.6144694172 0.1926617634 128.7184902894 76.0829839598 9.5838801219 144.9584438318 28.7705104300 127.3540350224 10.1709486965 64.4107902270 529.1456469728
0.0502976267 30.2857867803 36.5651009679 33.5120659520 0.6306229712 4.4301146260 0.0502976270 1.2436539871 5.3124984925 0.0769556063 0.0502976266 3.6378830718 36.5483731157 5.1873083283 4.6708917749 0.9844118165 43.7773312643 0.0502976267 0.2959578867 2.6458053587
1.6500066991 0.0850876444 0.0502976265 0.0502976265 0.0502976266 3.1614810345 3.1901638905 0.0503227199 73.2706496514 0.0502976265 0.0502976262 4.9000404318 0.8820419243 0.0502976265 46.5088133800 11.2081276751 0.0550241862 0.0502976265 1.4129478600 59.2791620247
0.0502976266 0.0502976265 0.0502976265 0.0502976264 0.0502976265 0.0502976267 0.0502976266 0.0502976265 71.7402540165 0.0502976264 0.0502976261 0.0915222449 4.3412206595 0.0502976264 17.0042778954 1.3917648441 0.1389643125 0.0502976264 0.0502976266 14.6440793901
11.9423377567 40.5358565596 21.0557611768 1.8806609104 8.4024950042 74.0849213299 18.7701731171 7.2358622447 77.6823257493 0.7656149407 0.0502976264 53.9876616985 0.5349629368 0.8289924292 71.7410142678 1.5368379730 26.0694313100 0.1815183681 35.4162536829 56.3029734251
1.0847416688 51.8294422504 62.7677219768 0.0502976267 0.0503409086 6.3795923272 0.0502976267 0.0502976266 54.6434985708 0.0502976265 0.0502976263 23.6903014817 9.1778590159 0.0502976268 81.2859552564 0.0503802241 181.9623993116 0.0502976265 3.5836548828 57.1479812460
114.6783863790 9.0608939530 1.4218759548 10.9012751738 130.7322053268 70.5776494372 145.3083970989 117.7721175507 74.4111726166 45.8055550787 45.6359374105 54.7254475855 21.2788915932 37.7359032777 25.8974718643 107.6582933159 0.7645887184 58.3899258598 56.4504858780 47.7994784345
185.1656882005 26.4808793814 11.5002356571 87.0752274398 280.0717093347 108.0408253493 387.1011200491 223.9378123726 37.9567087807 189.1041492045 1950.3717542633 84.2112406264 46.0118976765 124.4822686482 21.6800883423 61.2053277562 6.9214667807 371.2342787265 209.5575721041 35.8957018132
33.5216420830 77.0749900706 52.4465120882 6.7573199430 53.1434631160 155.1909940688 87.8571698622 45.2672180002 69.5279793409 11.2774459270 0.0502976265 96.7256439220 7.7326202986 4.1363128371 153.4600570957 5.3733743369 38.2812335786 13.3283984346 209.9161084064 108.9371714707
23.0659561144 3.5304963946 38.2336661057 16.4924852830 0.7159380620 6.5698871371 1.5605346191 2.1989452954 73.4384239352 37.2365639520 31.1365821389 2.8192850209 148.4216791786 16.7441396394 298.3280885266 1158.8801093876 203.1370596208 15.1690198059 2.4998427788 26.8272495113
12.9609582332 10.6385410666 87.0536551333 2.7642271015 3.0626748683 23.2064353138 3.5510507045 5.0037168452 53.2265357769 5.2571211627 0.0502976265 24.1104322505 7.5341778620 0.4506521448 66.6285349717 16.6435389984 87.8636964181 0.1218885118 11.0726472994 48.8051702180
39.9736110757 11.3743960147 16.9499785155 7.9093175848 18.7105066198 31.6082233903 30.4734575675 30.7033297025 35.7870123381 37.9521208866 32.7629319273 16.1991310912 36.7735226996 20.9461994657 73.2782886616 160.2677473048 24.2092927593 40.0993882597 24.1347535823 38.8927430601
4.0749280625 1.5898851877 0.2127442080 0.0502976265 1.0180008900 0.0503002568 0.0502976266 0.0502976266 98.2137659712 0.0502976266 0.8370277576 3.5608552410 69.5150633183 0.0557637971 24.8998098135 22.1771130672 4.7450005096 0.0502976266 0.0542169178 10.7499893762
38.9995190592 63.0199225645 175.0644308904 11.2664251596 10.5685281734 14.3589337125 10.6142666932 2.2379623405 31.3520306750 4.7379795613 26.6792996811 48.9754428807 54.7476577349 14.8083143218 44.8405370911 5.5329549008 182.0552589554 21.8588957653 33.4615223092 154.8260700375
84.7931604300 29.3623305992 13.8024882195 19.8665203344 141.9458113481 264.5878692357 198.0037300142 112.7708146198 65.5483403667 35.4425832165 6.7217872847 126.8817474955 19.7322719825 22.8322529484 30.6883257723 14.1976461074 7.4612431630 38.4597951339 157.2085279972 41.6987062384
1.5896763696 58.9235588947 28.5609044971 0.9308575473 7.8650029016 38.1879179759 9.8708417032 7.2403107623 37.2636406809 0.0502976268 0.0502976264 25.0689774880 2.4321293935 0.0502976266 22.2714066198 0.1239531370 35.2705094664 0.0502976638 28.5145457049 22.6905288216
3.2160003821 128.8342547247 111.2843800738 0.4938551935 2.2940997639 14.9231412253 2.4012445118 0.0504410983 17.1465257382 0.0502976265 0.0502976264 34.2917141229 14.6957104219 0.0574779403 18.5247170531 0.0502976265 176.5227755370 0.0511006882 26.4620775009 191.6055436520
0.0502976268 0.0502976268 5.7384774350 0.0502976267 0.0502976268 0.0502976269 0.0502976268 0.0502976268 8.2131796233 0.0502976269 0.0502976270 0.0502976268 0.0502976268 0.0502976268 0.4887817514 0.0502976270 32.1458324560 0.0502976269 0.0502976268 1.6652168391
0.0502976266 5.1097461061 31.1614734913 0.0502976266 0.0502976266 0.0502976266 0.0502976266 0.0502976265 0.0502976267 0.0502976266 0.0502976265 0.0502976267 9.6359252516 0.0502976266 0.0533507523 0.0502976266 38.1481409445 0.0502976265 0.0502976267 3.1931491891
64.5406647094 130.2647184083 10.7939521925 48.3312275342 198.7331197419 42.6541770622 300.5886989884 127.2010751013 101.3281996079 29.3816063041 1324.2990556308 77.6546211745 88.0619421644 57.3578977196 23.5456960876 58.6947158382 5.6582991367 75.9517576941 78.3008677897 59.6636596215
13.1312332234 46.7333613783 71.5340292518 31.5188638955 16.5741542908 60.6706261022 31.5307363902 29.0103132138 44.5944217228 18.0181590815 0.0502976265 37.9546595559 23.8063271792 14.9025360610 93.1786772121 19.7732879797 84.9501256708 7.2770119007 36.4618464831 33.3352842879
89.0161639768 9.5137041986 2.1740585525 19.3761009210 122.0348047040 40.7397974847 94.3794019292 97.3716706079 137.0221034964 52.8720902313 297.7093280503 44.5414643994 110.5395071115 58.7820485273 53.9023651938 440.8964283659 1.9115886374 60.9627552464 37.2995117755 34.9610590972
110.0332122508 50.9563410951 24.7254082231 18.1868841724 86.3801448774 26.5862790696 78.7047582925 37.4789011813 31.9987868647 16.9213941024 439.4065031136 74.8687798313 78.4467427116 39.8879985214 9.9516798113 21.2034398033 26.3494500522 80.2060686627 60.0254260709 285.6877537996
5.7424852232 9.6594403420 0.0502976266 0.0502976267 9.5012653779 11.2054921279 4.7212053101 4.4383267727 23.0955419411 0.0502976267 0.0502976264 12.5984125544 3.6567660798 0.0502976267 11.2190791655 6.5473002741 0.0604083014 0.0502976267 7.0082711282 41.2501721491
49.5855695821 29.9496793417 15.8358407587 9.8031048206 47.4345774454 96.7201371017 65.3749775472 35.4289804220 59.5552128187 9.9354555664 0.0783475434 80.4925375325 7.9471427956 9.2693859279 27.4452099579 8.8361787016 15.5026715184 16.1644330185 83.6098211279 49.0366889791
6.5740843069 124.8889094520 300.0470679282 19.8287687503 16.7763554094 13.8509769688 4.9869467081 2.3258461289 9.0259866691 0.1078266390 0.0502976266 42.5201389458 33.9019619491 9.2880017317 4.2130238334 0.0502976266 178.0041969954 5.2461636367 23.1125361231 63.2065650782
5.6853069811 23.9908629115 8.0011658036 3.3198482660 1.0853438826 0.0646256086 0.0589037964 0.2663951196 54.8969798877 0.6011262724 35.7654845268 4.7812773886 43.4333932945 8.5479811652 33.2618345389 91.0654126824 22.2158163607 1.0961050572 0.0691742827 29.7989146807
0.0531887587 19.5980163024 0.2972680342 0.0502976266 0.0502976277 0.1572465923 0.0502976267 0.0502976267 55.1812473448 0.0502976266 0.0502976264 3.3580691181 0.0502976266 0.0502976267 17.6165251555 0.6765352025 7.6000414217 0.0502976266 0.0503114823 34.9648244541
27.6959433541 23.3722160416 80.2824230806 14.8899591112 6.0980532134 14.7212701633 8.3161400937 6.9391038792 58.0217166484 9.5948608466 28.4985551769 19.7932175138 87.5675830202 14.0946693648 120.2710534171 183.4119284988 138.1269965855 14.9272256111 14.3612913002 75.0217455871
4.0621620131 11.2155605282 1.2706009093 0.0502976810 13.2971167056 34.6319748585 17.3461412736 5.3431262241 47.2875577027 0.0502976265 0.0502976264 38.7442259387 29.9685556259 0.0502976337 6.1107370106 0.0508574980 3.1142567706 0.0502976266 18.3286283914 44.9829628627
8.5384680646 21.2036189974 10.1898773934 0.0502976266 24.2520732251 31.0086564054 13.7070736732 4.7962317179 26.9080431099 0.0502976265 0.0502976264 35.0720768387 14.0767919381 0.0502976266 4.5732024555 0.0502976266 9.9761677181 0.0502976292 24.6439595307 42.7579256772
